protein_row_id,structure_unique_sequence_id,qc_review_mode,trusted_source_group,trusted_source_sampled_for_qc,trusted_source_qc_verdict,trusted_source_qc_issue_type,trusted_source_qc_sampling_stratum,trusted_source_qc_sampling_rate,trusted_source_origin_row_index
73,SEQ_7E02C8407329,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,72
74,SEQ_0D1ADFCB7D8F,trusted_source_population_reinstated,SYNBIP_DeepConnect,True,belongs,,SYNBIP_DeepConnect | affimer,40.0,73
80,SEQ_6A43FD5EA9DC,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,79
81,SEQ_6BE0EFC66E2B,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,80
82,SEQ_AAEDAA0FEEDB,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,81
84,SEQ_AF30ABE91422,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,83
87,SEQ_34669548F14A,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,86
90,SEQ_B78F75B84A68,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,89
93,SEQ_9033148A984A,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,92
94,SEQ_0FE34D351A8A,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,93
95,SEQ_9D030F6E19A4,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,94
96,SEQ_68A6E3BEB1DB,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,95
97,SEQ_E7EE2D96D382,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,96
98,SEQ_A7F6DEA711DD,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,True,belongs,,KNOTTIN_NATIVE_PDB | knottin,15.2,97
101,SEQ_3F4ACE0F456C,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,100
102,SEQ_759B1A27D9B4,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,101
103,SEQ_747905F623EC,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,102
104,SEQ_3CFE05BB5FF8,trusted_source_population_reinstated,SYNBIP_DeepConnect,True,belongs,,SYNBIP_DeepConnect | avimer,28.57,103
107,SEQ_E6E91B3D4EB3,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,106
108,SEQ_A36B28EA26ED,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,107
110,SEQ_1B1C229C5ADB,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,109
111,SEQ_0B459F735DF8,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,110
113,SEQ_D7286932E259,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,True,belongs,,KNOTTIN_NATIVE_PDB | knottin,15.2,112
114,SEQ_EB5BD689BCD3,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,113
115,SEQ_4BF5E4B9B81A,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,114
127,SEQ_42109FB413EE,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,126
130,SEQ_1A03EA634539,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,129
131,SEQ_58398C995B53,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,130
133,SEQ_0869B8E70D85,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,132
134,SEQ_AAE72F391F1F,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,133
135,SEQ_76B09DFD5E83,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,True,belongs,,KNOTTIN_NATIVE_PDB | knottin,15.2,134
136,SEQ_30020DB18548,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,135
137,SEQ_7F185044DBF6,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,136
138,SEQ_406A0D9B635F,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,137
139,SEQ_95CAD16A75C5,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,138
140,SEQ_50D805A37F3A,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,139
141,SEQ_459D9E5EC1A1,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,140
142,SEQ_C21733F7B9F8,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,141
143,SEQ_1B95FF825216,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,142
144,SEQ_249F87633CE4,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,143
147,SEQ_6C7F2A15A305,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,146
148,SEQ_2B9402D99210,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,147
149,SEQ_E49B6E3AB245,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,148
151,SEQ_09C0D748E01C,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,150
152,SEQ_6CC365DA7BAD,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,151
163,SEQ_3FA9D2DA072A,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,162
165,SEQ_D3552FA1B285,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,164
175,SEQ_B5E0F5F88047,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,174
176,SEQ_DB9B0287AF70,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,175
180,SEQ_095AF8D89F2F,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,179
193,SEQ_6192EDA9C35B,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,192
194,SEQ_1DC7D1A3B3C1,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,193
195,SEQ_99242D1EA66E,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,194
206,SEQ_449FDDD313B8,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,205
207,SEQ_72E6E03F2084,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,206
209,SEQ_BE3D26B5FC87,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,208
210,SEQ_C5F2B6A6D757,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,209
211,SEQ_5879EB2E842B,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,210
212,SEQ_6F82EBA7A8A4,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,211
213,SEQ_CEEF9FC0B070,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,212
214,SEQ_A0D24ADED30B,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,213
215,SEQ_5796AD1741A1,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,214
216,SEQ_901FD8A97F49,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,215
218,SEQ_DE81FB8FA1ED,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,217
219,SEQ_96A33ACF9385,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,218
221,SEQ_69ADA7593BD7,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,220
223,SEQ_304E9EC353D1,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,222
224,SEQ_2F97C0BDC032,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,223
229,SEQ_4752D1E63B20,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,228
230,SEQ_9779986ACEEC,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,229
231,SEQ_9E1B9C7EC560,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,230
236,SEQ_56087505117A,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,235
237,SEQ_10BCEA57E5EB,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,236
238,SEQ_A40588336D1A,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,237
239,SEQ_D15E9F5CDE93,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,238
240,SEQ_65956DD32B4A,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,True,belongs,,KNOTTIN_NATIVE_PDB | knottin,15.2,239
242,SEQ_18C9D88F2AB1,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,241
256,SEQ_CEC0F17907BA,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,255
258,SEQ_21EAC8733D7C,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,257
264,SEQ_DBE40AA18DD7,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,263
265,SEQ_529526FB1902,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,264
270,SEQ_8D6CF17897ED,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,269
276,SEQ_4548663D50C8,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,275
281,SEQ_877807C996E2,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,280
282,SEQ_B33F44384B9F,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,281
283,SEQ_858F3CAEFDC7,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,282
284,SEQ_E0FBD4935300,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,283
285,SEQ_DDEBD40D833E,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,284
286,SEQ_A372B93D916B,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,285
287,SEQ_634DA21BBD7E,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,286
288,SEQ_06E4AC2B8DAA,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,287
289,SEQ_CD6470B1AB51,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,288
290,SEQ_A0DD32C51D8B,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,289
304,SEQ_90CECD3A4B2F,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,303
305,SEQ_EE38C4E62CD0,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,304
306,SEQ_B36CD74AA4D8,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,305
308,SEQ_97CE606D00A3,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,307
309,SEQ_C023E37D61D5,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,308
310,SEQ_506D4890B71C,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,309
311,SEQ_B062878C03F9,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,True,belongs,,KNOTTIN_NATIVE_PDB | knottin,15.2,310
313,SEQ_B08301AC4ABD,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,312
315,SEQ_AADC6485B6D0,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,314
316,SEQ_18F971D35104,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,315
319,SEQ_F2180E6A83F4,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,318
321,SEQ_65BE5B6425D8,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,320
326,SEQ_34F779EE0DCE,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,325
327,SEQ_65239EB2CD2B,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,326
328,SEQ_E6C7C90AE86C,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,327
333,SEQ_8AD8B1FEC9A8,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,332
334,SEQ_CAA7AC829967,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,333
338,SEQ_5503C2E92DA3,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,337
339,SEQ_05E7F98DA59B,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,338
340,SEQ_410802E5D042,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,339
341,SEQ_952A85849468,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,340
342,SEQ_70EA66936376,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,341
343,SEQ_F8750FC24C32,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,342
344,SEQ_CDCD43A26CC5,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,343
345,SEQ_F8A89D880E4C,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,344
346,SEQ_EF7F12511F8D,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,345
347,SEQ_987363D13FF3,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,346
348,SEQ_F1D70791CA36,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,347
349,SEQ_803DAC949A88,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,348
350,SEQ_0C03D16A0230,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,349
351,SEQ_FAF393055710,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,350
352,SEQ_1D4B5AA4428A,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,351
353,SEQ_E0F64C51C075,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,352
354,SEQ_29D39A81CC80,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,353
355,SEQ_50E2E3433288,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,354
356,SEQ_A39DE300DFFB,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,355
357,SEQ_4859D163E586,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,356
359,SEQ_58C03E198240,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,358
360,SEQ_BEFE1CB278E6,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,359
361,SEQ_335EAE3883BB,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,360
362,SEQ_867E69F3F823,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,361
363,SEQ_A6D0ABDC18B2,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,362
364,SEQ_44667868241D,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,363
365,SEQ_30F0ABEF31A1,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,364
366,SEQ_3E612659B806,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,365
367,SEQ_A77B12FAFF00,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,366
368,SEQ_CD74A807A8D1,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,367
370,SEQ_BDFF4A9DE2B6,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,369
371,SEQ_824EBC716FEA,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,370
372,SEQ_B9FEA70BF2D6,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,371
373,SEQ_B5193CD8BD26,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,372
374,SEQ_E880A6F1888F,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,373
375,SEQ_42F9B0D81AAF,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,374
376,SEQ_68C3ADB61FB6,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,375
377,SEQ_2D2E497A2B31,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,376
379,SEQ_724AE2C808B5,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,378
380,SEQ_8DA515E0F75D,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,379
381,SEQ_9BD6E2E1595B,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,380
382,SEQ_724C505A6185,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,381
383,SEQ_9472A5740DA9,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,382
384,SEQ_183606C252A2,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,383
385,SEQ_B0738D7A6001,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,384
386,SEQ_0EB1A934B018,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,385
387,SEQ_D3CF5538247C,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,386
388,SEQ_E1B006DCEDEB,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,387
389,SEQ_D2483AC96D67,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,388
390,SEQ_AD11379F0B08,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,389
391,SEQ_F8B997014C1E,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,390
399,SEQ_6BD04A230927,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,398
400,SEQ_74AF9778CC4A,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,399
401,SEQ_3FF4466A6535,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,400
402,SEQ_47E2A19B7FB6,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,401
403,SEQ_7AA7003B8DE9,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,402
404,SEQ_A965E8E3D573,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,403
405,SEQ_52A18013B3AF,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,404
406,SEQ_7E99E24925D2,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,405
407,SEQ_646715CCF02E,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,406
408,SEQ_30363602D724,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,407
409,SEQ_7D4C4F21A70E,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,408
410,SEQ_292BE916DA33,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,409
411,SEQ_9F16F2F47FD7,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,410
412,SEQ_2EE1BC9CF29B,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,411
413,SEQ_F9A4E9925C02,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,412
414,SEQ_ABEB7302478C,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,413
420,SEQ_EF1FB223E20F,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,419
422,SEQ_BEE532799C8F,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,421
423,SEQ_5F7AB791771F,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,422
425,SEQ_3ADFA96EB31F,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,424
426,SEQ_8C6371B5BE71,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,True,belongs,,KNOTTIN_NATIVE_PDB | knottin,15.2,425
427,SEQ_DA409A8F3A96,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,426
431,SEQ_010B7C94EB1A,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,430
433,SEQ_1D1AC0020277,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,432
434,SEQ_E96B1CA674B0,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,433
440,SEQ_B8CF3A66802B,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,439
445,SEQ_080B217BE600,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,444
446,SEQ_410B6D2AFC86,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,445
447,SEQ_7A111C1CCAB5,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,446
462,SEQ_40FEEBEA2414,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,True,belongs,,KNOTTIN_NATIVE_PDB | knottin,15.2,461
464,SEQ_3576BDFA176E,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,463
465,SEQ_F78D42B42D95,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,464
467,SEQ_C35861749DC8,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,466
468,SEQ_7E8A4EEF51D2,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,True,belongs,,KNOTTIN_NATIVE_PDB | knottin,15.2,467
476,SEQ_54FBD3C2BDAA,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,475
477,SEQ_67003E0E0E5E,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,476
480,SEQ_3748A8E8B7D0,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,479
481,SEQ_D053FF491458,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,480
482,SEQ_60C6CE683DAD,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,481
510,SEQ_312FE63D2D1B,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,True,belongs_but_complex,belongs_but_complex,KNOTTIN_NATIVE_PDB | knottin,15.2,509
512,SEQ_0A4C346BCB08,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,511
515,SEQ_9D25061885B0,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,514
523,SEQ_A700A1CB724C,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,522
538,SEQ_42132F8E2E6A,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,537
575,SEQ_F35A210FED7D,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,574
579,SEQ_89376FBBE558,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,578
583,SEQ_432D20D1BE90,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,582
584,SEQ_15402ED473B5,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,583
585,SEQ_5BD2799983BD,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,True,belongs,,CyclicPepedia_CrossMapped | cyclotide,14.85,584
589,SEQ_507EDB86E264,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,588
591,SEQ_C57468BBC8AA,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,590
592,SEQ_42FC485E0EA3,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,591
593,SEQ_1107E8D5D567,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,592
594,SEQ_B5C2CDB4940E,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,593
595,SEQ_C2A143529910,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,594
596,SEQ_7642DC1EBB25,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,595
597,SEQ_C352BBA4AB13,trusted_source_population_reinstated,KNOTTIN_NATIVE_PDB,False,not_reviewed,,,,596
600,SEQ_109932BC056F,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,599
601,SEQ_1714AE38107E,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,600
602,SEQ_C414E4889496,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,601
604,SEQ_A7A976AFF853,trusted_source_population_reinstated,CyclicPepedia_CrossMapped,False,not_reviewed,,,,603
605,SEQ_96484434E511,trusted_source_population_reinstated,SYNBIP_DeepConnect,False,not_reviewed,,,,604
606,SEQ_E067F9D14B76,trusted_source_population_reinstated,SYNBIP_DeepConnect,True,belongs,,SYNBIP_DeepConnect | knottin,28.57,605
